314987842,3,3G_BACKHAUL_CONGESTION
369407893,2,4G_BACKHAUL_CONGESTION
2609548049,3,3G_BACKHAUL_CONGESTION
4357160922,2,4G_BACKHAUL_CONGESTION
1651980900,0,NC
1886416329,1,4G_RAN_CONGESTION
2841543407,1,4G_RAN_CONGESTION
2218775499,2,4G_BACKHAUL_CONGESTION
5127739544,1,4G_RAN_CONGESTION
4257201053,0,NC
580796431,2,4G_BACKHAUL_CONGESTION
2665517861,0,NC
366466341,3,3G_BACKHAUL_CONGESTION
4742001013,0,NC
1113474551,1,4G_RAN_CONGESTION
4136825335,1,4G_RAN_CONGESTION
1415784465,1,4G_RAN_CONGESTION
5178482132,3,3G_BACKHAUL_CONGESTION
803607419,0,NC
1880374737,3,3G_BACKHAUL_CONGESTION
1856079471,1,4G_RAN_CONGESTION
5013679379,2,4G_BACKHAUL_CONGESTION
4937942564,3,3G_BACKHAUL_CONGESTION
2873782849,0,NC
1803834331,3,3G_BACKHAUL_CONGESTION
241951919,1,4G_RAN_CONGESTION
3424211406,1,4G_RAN_CONGESTION
1259462490,2,4G_BACKHAUL_CONGESTION
3822871104,2,4G_BACKHAUL_CONGESTION
4747526611,2,4G_BACKHAUL_CONGESTION
5479806335,0,NC
3430018540,1,4G_RAN_CONGESTION
3523161254,2,4G_BACKHAUL_CONGESTION
3911744159,1,4G_RAN_CONGESTION
4169117310,3,3G_BACKHAUL_CONGESTION
2940577613,2,4G_BACKHAUL_CONGESTION
1089458618,2,4G_BACKHAUL_CONGESTION
2365899754,0,NC
1233241643,0,NC
26861952,2,4G_BACKHAUL_CONGESTION
162633418,0,NC
4935834955,1,4G_RAN_CONGESTION
1256484203,1,4G_RAN_CONGESTION
3451899689,2,4G_BACKHAUL_CONGESTION
244729876,0,NC
2216921943,3,3G_BACKHAUL_CONGESTION
40898302,3,3G_BACKHAUL_CONGESTION
3590608447,3,3G_BACKHAUL_CONGESTION
651303551,2,4G_BACKHAUL_CONGESTION
1886604127,3,3G_BACKHAUL_CONGESTION
1838681350,3,3G_BACKHAUL_CONGESTION
1792085177,3,3G_BACKHAUL_CONGESTION
4074563035,0,NC
5384033987,3,3G_BACKHAUL_CONGESTION
3484127241,3,3G_BACKHAUL_CONGESTION
1169543069,2,4G_BACKHAUL_CONGESTION
1584672159,2,4G_BACKHAUL_CONGESTION
893461084,3,3G_BACKHAUL_CONGESTION
1297186871,0,NC
5356472018,2,4G_BACKHAUL_CONGESTION
375283999,2,4G_BACKHAUL_CONGESTION
5311131682,0,NC
2558545876,2,4G_BACKHAUL_CONGESTION
11651384,1,4G_RAN_CONGESTION
3115179859,3,3G_BACKHAUL_CONGESTION
1485221168,2,4G_BACKHAUL_CONGESTION
168651037,3,3G_BACKHAUL_CONGESTION
2505727981,0,NC
819076353,2,4G_BACKHAUL_CONGESTION
1348217083,2,4G_BACKHAUL_CONGESTION
3673518684,2,4G_BACKHAUL_CONGESTION
165670608,0,NC
3888248927,2,4G_BACKHAUL_CONGESTION
5378490356,3,3G_BACKHAUL_CONGESTION
2662437064,2,4G_BACKHAUL_CONGESTION
634699731,1,4G_RAN_CONGESTION
2512569766,2,4G_BACKHAUL_CONGESTION
2740150900,1,4G_RAN_CONGESTION
1114279464,2,4G_BACKHAUL_CONGESTION
1721294191,2,4G_BACKHAUL_CONGESTION
1666162642,2,4G_BACKHAUL_CONGESTION
698839482,1,4G_RAN_CONGESTION
1323638227,1,4G_RAN_CONGESTION
5092874890,0,NC
1393878101,3,3G_BACKHAUL_CONGESTION
2452347189,1,4G_RAN_CONGESTION
5420781237,0,NC
1076955350,2,4G_BACKHAUL_CONGESTION
4895199358,0,NC
351355017,0,NC
1167011852,2,4G_BACKHAUL_CONGESTION
1686141747,1,4G_RAN_CONGESTION
1676102890,0,NC
3820313083,3,3G_BACKHAUL_CONGESTION
5478163204,3,3G_BACKHAUL_CONGESTION
1363302551,0,NC
1633984042,0,NC
5259113192,1,4G_RAN_CONGESTION
4914623092,2,4G_BACKHAUL_CONGESTION
2542093487,3,3G_BACKHAUL_CONGESTION
233489611,2,4G_BACKHAUL_CONGESTION
5003673626,1,4G_RAN_CONGESTION
1761975656,0,NC
922438277,1,4G_RAN_CONGESTION
2917853274,3,3G_BACKHAUL_CONGESTION
2492619704,3,3G_BACKHAUL_CONGESTION
5442656819,3,3G_BACKHAUL_CONGESTION
946932431,1,4G_RAN_CONGESTION
4664742084,3,3G_BACKHAUL_CONGESTION
4912293429,2,4G_BACKHAUL_CONGESTION
3209186325,2,4G_BACKHAUL_CONGESTION
5132407534,2,4G_BACKHAUL_CONGESTION
4513893512,0,NC
2109992502,1,4G_RAN_CONGESTION
3461233656,1,4G_RAN_CONGESTION
2898866301,2,4G_BACKHAUL_CONGESTION
3196500861,3,3G_BACKHAUL_CONGESTION
772864777,2,4G_BACKHAUL_CONGESTION
2412357256,3,3G_BACKHAUL_CONGESTION
311482703,3,3G_BACKHAUL_CONGESTION
819276073,1,4G_RAN_CONGESTION
3944097584,0,NC
130221303,2,4G_BACKHAUL_CONGESTION
4290441414,2,4G_BACKHAUL_CONGESTION
4268368821,3,3G_BACKHAUL_CONGESTION
1250387735,1,4G_RAN_CONGESTION
117458821,3,3G_BACKHAUL_CONGESTION
2417073811,3,3G_BACKHAUL_CONGESTION
5352458032,1,4G_RAN_CONGESTION
4708850926,2,4G_BACKHAUL_CONGESTION
1637533712,2,4G_BACKHAUL_CONGESTION
2947262922,1,4G_RAN_CONGESTION
989962448,1,4G_RAN_CONGESTION
3507495065,0,NC
562247071,2,4G_BACKHAUL_CONGESTION
3885862309,2,4G_BACKHAUL_CONGESTION
3750393611,1,4G_RAN_CONGESTION
2994262951,0,NC
7129005,3,3G_BACKHAUL_CONGESTION
2382903275,3,3G_BACKHAUL_CONGESTION
2930276368,3,3G_BACKHAUL_CONGESTION
4740397667,2,4G_BACKHAUL_CONGESTION
5484658040,2,4G_BACKHAUL_CONGESTION
1371618178,3,3G_BACKHAUL_CONGESTION
1721608650,3,3G_BACKHAUL_CONGESTION
4311723937,0,NC
2313336658,2,4G_BACKHAUL_CONGESTION
3699465688,3,3G_BACKHAUL_CONGESTION
1925729170,0,NC
1793299699,1,4G_RAN_CONGESTION
1297542385,3,3G_BACKHAUL_CONGESTION
3837518283,0,NC
5338641174,2,4G_BACKHAUL_CONGESTION
3671454793,1,4G_RAN_CONGESTION
4379691142,0,NC
2340205772,2,4G_BACKHAUL_CONGESTION
2552622897,0,NC
2329799017,2,4G_BACKHAUL_CONGESTION
3557072126,2,4G_BACKHAUL_CONGESTION
2749550186,3,3G_BACKHAUL_CONGESTION
5290502752,3,3G_BACKHAUL_CONGESTION
5507448579,0,NC
3624003784,0,NC
2601719655,3,3G_BACKHAUL_CONGESTION
3230431622,2,4G_BACKHAUL_CONGESTION
2479073797,1,4G_RAN_CONGESTION
526827914,0,NC
3998216335,3,3G_BACKHAUL_CONGESTION
4134627211,0,NC
319864504,1,4G_RAN_CONGESTION
4849872478,1,4G_RAN_CONGESTION
3287486928,2,4G_BACKHAUL_CONGESTION
1108566592,1,4G_RAN_CONGESTION
880093955,0,NC
2114906000,2,4G_BACKHAUL_CONGESTION
3615932762,0,NC
1250445582,3,3G_BACKHAUL_CONGESTION
661572289,1,4G_RAN_CONGESTION
3562504432,3,3G_BACKHAUL_CONGESTION
4068140336,1,4G_RAN_CONGESTION
2915668232,0,NC
2716523146,0,NC
2653450157,0,NC
5228367751,0,NC
573932974,1,4G_RAN_CONGESTION
4847994057,2,4G_BACKHAUL_CONGESTION
1678352191,2,4G_BACKHAUL_CONGESTION
3959861302,0,NC
4414176422,2,4G_BACKHAUL_CONGESTION
2605031928,2,4G_BACKHAUL_CONGESTION
1781474867,3,3G_BACKHAUL_CONGESTION
4610633232,0,NC
1963844451,0,NC
2983237494,1,4G_RAN_CONGESTION
1475184382,1,4G_RAN_CONGESTION
4241449,1,4G_RAN_CONGESTION
4324487198,1,4G_RAN_CONGESTION
2728161025,2,4G_BACKHAUL_CONGESTION
4126690102,0,NC
3531806178,1,4G_RAN_CONGESTION
5302066838,3,3G_BACKHAUL_CONGESTION
3781279198,1,4G_RAN_CONGESTION
3412036735,3,3G_BACKHAUL_CONGESTION
4989491054,0,NC
2181105464,2,4G_BACKHAUL_CONGESTION
2432974220,3,3G_BACKHAUL_CONGESTION
1609224042,2,4G_BACKHAUL_CONGESTION
802021579,0,NC
3820747706,2,4G_BACKHAUL_CONGESTION
3972640658,1,4G_RAN_CONGESTION
10254600,0,NC
2093286710,2,4G_BACKHAUL_CONGESTION
947983679,2,4G_BACKHAUL_CONGESTION
2610014278,3,3G_BACKHAUL_CONGESTION
1302238144,0,NC
595303994,1,4G_RAN_CONGESTION
5407181635,3,3G_BACKHAUL_CONGESTION
2907637862,1,4G_RAN_CONGESTION
2867636488,1,4G_RAN_CONGESTION
40463265,3,3G_BACKHAUL_CONGESTION
1963936396,1,4G_RAN_CONGESTION
3010333531,3,3G_BACKHAUL_CONGESTION
1357784256,3,3G_BACKHAUL_CONGESTION
5479287565,1,4G_RAN_CONGESTION
3659013203,1,4G_RAN_CONGESTION
4458947360,3,3G_BACKHAUL_CONGESTION
767931776,2,4G_BACKHAUL_CONGESTION
1590129517,0,NC
3516902779,0,NC
4533335666,2,4G_BACKHAUL_CONGESTION
284314598,0,NC
4735170590,1,4G_RAN_CONGESTION
742548554,1,4G_RAN_CONGESTION
4201821086,2,4G_BACKHAUL_CONGESTION
655728182,0,NC
2695407665,2,4G_BACKHAUL_CONGESTION
1698767202,3,3G_BACKHAUL_CONGESTION
1465664328,1,4G_RAN_CONGESTION
1018928028,1,4G_RAN_CONGESTION
4898327067,0,NC
3072273661,3,3G_BACKHAUL_CONGESTION
1956728147,2,4G_BACKHAUL_CONGESTION
4656208591,1,4G_RAN_CONGESTION
2034372682,2,4G_BACKHAUL_CONGESTION
5013328543,2,4G_BACKHAUL_CONGESTION
3719785664,0,NC
25013382,1,4G_RAN_CONGESTION
3582135237,2,4G_BACKHAUL_CONGESTION
1005015257,2,4G_BACKHAUL_CONGESTION
874521955,2,4G_BACKHAUL_CONGESTION
2722589263,2,4G_BACKHAUL_CONGESTION
1914379948,1,4G_RAN_CONGESTION
3302098534,0,NC
5187649902,0,NC
2357124423,0,NC
326504451,2,4G_BACKHAUL_CONGESTION
2094754537,2,4G_BACKHAUL_CONGESTION
1857218999,2,4G_BACKHAUL_CONGESTION
3910881437,3,3G_BACKHAUL_CONGESTION
260295635,2,4G_BACKHAUL_CONGESTION
676735885,1,4G_RAN_CONGESTION
981638322,3,3G_BACKHAUL_CONGESTION
2402211872,2,4G_BACKHAUL_CONGESTION
4403851904,3,3G_BACKHAUL_CONGESTION
4269781439,1,4G_RAN_CONGESTION
336211412,1,4G_RAN_CONGESTION
2544669709,2,4G_BACKHAUL_CONGESTION
4510835123,3,3G_BACKHAUL_CONGESTION
1221448800,2,4G_BACKHAUL_CONGESTION
1676616554,1,4G_RAN_CONGESTION
787714096,1,4G_RAN_CONGESTION
932004945,2,4G_BACKHAUL_CONGESTION
5514972056,3,3G_BACKHAUL_CONGESTION
3246511690,2,4G_BACKHAUL_CONGESTION
2985673065,2,4G_BACKHAUL_CONGESTION
3908362802,2,4G_BACKHAUL_CONGESTION
3587099497,1,4G_RAN_CONGESTION
5254990588,2,4G_BACKHAUL_CONGESTION
712813309,2,4G_BACKHAUL_CONGESTION
4636562098,1,4G_RAN_CONGESTION
1134122203,3,3G_BACKHAUL_CONGESTION
1991661517,0,NC
2343625574,1,4G_RAN_CONGESTION
1793040932,0,NC
420474539,3,3G_BACKHAUL_CONGESTION
4943377586,0,NC
5429524703,1,4G_RAN_CONGESTION
3481513091,3,3G_BACKHAUL_CONGESTION
3595111027,3,3G_BACKHAUL_CONGESTION
307744967,2,4G_BACKHAUL_CONGESTION
5317868166,3,3G_BACKHAUL_CONGESTION
3863760271,2,4G_BACKHAUL_CONGESTION
3495585155,3,3G_BACKHAUL_CONGESTION
4107150674,3,3G_BACKHAUL_CONGESTION
4414386931,1,4G_RAN_CONGESTION
2119458383,1,4G_RAN_CONGESTION
3782114273,0,NC
3668524459,3,3G_BACKHAUL_CONGESTION
2747574849,2,4G_BACKHAUL_CONGESTION
5334310903,1,4G_RAN_CONGESTION
1700499318,2,4G_BACKHAUL_CONGESTION
3169362036,0,NC
3135783826,0,NC
669391924,2,4G_BACKHAUL_CONGESTION
1460001624,3,3G_BACKHAUL_CONGESTION
1829561205,3,3G_BACKHAUL_CONGESTION
1861774241,3,3G_BACKHAUL_CONGESTION
2225251220,1,4G_RAN_CONGESTION
4628587527,0,NC
2258074392,1,4G_RAN_CONGESTION
1248370099,2,4G_BACKHAUL_CONGESTION
1523608515,3,3G_BACKHAUL_CONGESTION
1020038564,2,4G_BACKHAUL_CONGESTION
226143260,3,3G_BACKHAUL_CONGESTION
3174330498,2,4G_BACKHAUL_CONGESTION
4416875333,3,3G_BACKHAUL_CONGESTION
711618840,1,4G_RAN_CONGESTION
1204320380,1,4G_RAN_CONGESTION
4631057582,2,4G_BACKHAUL_CONGESTION
2240881709,0,NC
3759024177,1,4G_RAN_CONGESTION
3764226958,1,4G_RAN_CONGESTION
1055890548,3,3G_BACKHAUL_CONGESTION
254383840,2,4G_BACKHAUL_CONGESTION
3536354949,3,3G_BACKHAUL_CONGESTION
3019519906,0,NC
3427389895,2,4G_BACKHAUL_CONGESTION
740345226,3,3G_BACKHAUL_CONGESTION
497447913,2,4G_BACKHAUL_CONGESTION
1764929678,0,NC
4237218260,3,3G_BACKHAUL_CONGESTION
2758080829,3,3G_BACKHAUL_CONGESTION
5473877273,0,NC
3553757753,0,NC
819979181,0,NC
4752899459,3,3G_BACKHAUL_CONGESTION
2441357250,2,4G_BACKHAUL_CONGESTION
4258872117,3,3G_BACKHAUL_CONGESTION
5149264724,1,4G_RAN_CONGESTION
3620525857,1,4G_RAN_CONGESTION
1631938682,2,4G_BACKHAUL_CONGESTION
4837678281,0,NC
5362397579,2,4G_BACKHAUL_CONGESTION
4665683104,2,4G_BACKHAUL_CONGESTION
3507130816,1,4G_RAN_CONGESTION
2293985908,3,3G_BACKHAUL_CONGESTION
1885076206,0,NC
4519111595,1,4G_RAN_CONGESTION
4169251606,0,NC
581270471,0,NC
912455474,3,3G_BACKHAUL_CONGESTION
3985064493,1,4G_RAN_CONGESTION
4734295322,0,NC
1781843647,1,4G_RAN_CONGESTION
540949158,3,3G_BACKHAUL_CONGESTION
4859294844,1,4G_RAN_CONGESTION
2305738625,3,3G_BACKHAUL_CONGESTION
2619455265,3,3G_BACKHAUL_CONGESTION
1816429663,3,3G_BACKHAUL_CONGESTION
756284661,0,NC
4461311873,3,3G_BACKHAUL_CONGESTION
1376081640,3,3G_BACKHAUL_CONGESTION
5384725165,2,4G_BACKHAUL_CONGESTION
4936535225,3,3G_BACKHAUL_CONGESTION
3762922342,3,3G_BACKHAUL_CONGESTION
3482485348,1,4G_RAN_CONGESTION
330377750,2,4G_BACKHAUL_CONGESTION
3096522605,0,NC
1945363131,1,4G_RAN_CONGESTION
4540677477,0,NC
2844009612,1,4G_RAN_CONGESTION
5215829302,3,3G_BACKHAUL_CONGESTION
4830836791,3,3G_BACKHAUL_CONGESTION
188575248,3,3G_BACKHAUL_CONGESTION
2162334484,1,4G_RAN_CONGESTION
3578972101,0,NC
1262725672,1,4G_RAN_CONGESTION
1034670470,2,4G_BACKHAUL_CONGESTION
5073995475,3,3G_BACKHAUL_CONGESTION
4585361336,0,NC
884014237,3,3G_BACKHAUL_CONGESTION
3261720126,1,4G_RAN_CONGESTION
5227522733,1,4G_RAN_CONGESTION
1230718078,1,4G_RAN_CONGESTION
3283787396,3,3G_BACKHAUL_CONGESTION
2439719199,0,NC
3694610476,1,4G_RAN_CONGESTION
3986841160,1,4G_RAN_CONGESTION
1619536287,1,4G_RAN_CONGESTION
2792982319,2,4G_BACKHAUL_CONGESTION
4986528197,2,4G_BACKHAUL_CONGESTION
5272272302,2,4G_BACKHAUL_CONGESTION
2186434810,0,NC
4806707457,2,4G_BACKHAUL_CONGESTION
288504847,2,4G_BACKHAUL_CONGESTION
462141897,1,4G_RAN_CONGESTION
4797043460,3,3G_BACKHAUL_CONGESTION
2339716136,2,4G_BACKHAUL_CONGESTION
324095074,2,4G_BACKHAUL_CONGESTION
1633896159,2,4G_BACKHAUL_CONGESTION
4220993402,2,4G_BACKHAUL_CONGESTION
1842197304,1,4G_RAN_CONGESTION
5232362343,1,4G_RAN_CONGESTION
2924833020,2,4G_BACKHAUL_CONGESTION
900697770,0,NC
818858756,0,NC
357375071,2,4G_BACKHAUL_CONGESTION
1807296084,1,4G_RAN_CONGESTION
4224665135,3,3G_BACKHAUL_CONGESTION
2295425969,1,4G_RAN_CONGESTION
5235814815,1,4G_RAN_CONGESTION
4140165042,0,NC
320563579,1,4G_RAN_CONGESTION
4038617994,3,3G_BACKHAUL_CONGESTION
5020691996,1,4G_RAN_CONGESTION
23102242,2,4G_BACKHAUL_CONGESTION
676319475,0,NC
1232982689,0,NC
3442994701,2,4G_BACKHAUL_CONGESTION
5130056345,0,NC
3369533093,3,3G_BACKHAUL_CONGESTION
1651026117,2,4G_BACKHAUL_CONGESTION
1990280381,0,NC
1686750467,0,NC
3570213649,2,4G_BACKHAUL_CONGESTION
4697530113,2,4G_BACKHAUL_CONGESTION
1760587391,0,NC
3197764752,2,4G_BACKHAUL_CONGESTION
4075183373,3,3G_BACKHAUL_CONGESTION
1239206339,0,NC
1132309526,1,4G_RAN_CONGESTION
3375340179,0,NC
3930370453,3,3G_BACKHAUL_CONGESTION
1721674547,1,4G_RAN_CONGESTION
379883333,3,3G_BACKHAUL_CONGESTION
5435153427,3,3G_BACKHAUL_CONGESTION
2743759870,1,4G_RAN_CONGESTION
452690752,2,4G_BACKHAUL_CONGESTION
5478619746,1,4G_RAN_CONGESTION
3060569788,2,4G_BACKHAUL_CONGESTION
4614226318,1,4G_RAN_CONGESTION
5364186568,0,NC
4725576058,2,4G_BACKHAUL_CONGESTION
1241332203,2,4G_BACKHAUL_CONGESTION
27332982,3,3G_BACKHAUL_CONGESTION
5187714380,3,3G_BACKHAUL_CONGESTION
1788524260,1,4G_RAN_CONGESTION
2644393891,1,4G_RAN_CONGESTION
2327708761,0,NC
4800212538,3,3G_BACKHAUL_CONGESTION
4020124185,1,4G_RAN_CONGESTION
3880785571,0,NC
705716963,3,3G_BACKHAUL_CONGESTION
3449058187,0,NC
2797914138,1,4G_RAN_CONGESTION
264744006,0,NC
2236839415,2,4G_BACKHAUL_CONGESTION
2113217375,0,NC
1897897115,2,4G_BACKHAUL_CONGESTION
4024090092,2,4G_BACKHAUL_CONGESTION
2667798218,0,NC
4247061216,0,NC
91730875,2,4G_BACKHAUL_CONGESTION
2566492246,3,3G_BACKHAUL_CONGESTION
337973186,3,3G_BACKHAUL_CONGESTION
2862205574,1,4G_RAN_CONGESTION
2852649880,1,4G_RAN_CONGESTION
2668854461,1,4G_RAN_CONGESTION
1975653284,1,4G_RAN_CONGESTION
196922370,2,4G_BACKHAUL_CONGESTION
4622249398,3,3G_BACKHAUL_CONGESTION
5358687625,0,NC
5186649370,1,4G_RAN_CONGESTION
1884508543,2,4G_BACKHAUL_CONGESTION
217487734,3,3G_BACKHAUL_CONGESTION
4517118326,1,4G_RAN_CONGESTION
845998542,2,4G_BACKHAUL_CONGESTION
5520782814,3,3G_BACKHAUL_CONGESTION
2018810655,2,4G_BACKHAUL_CONGESTION
847024196,2,4G_BACKHAUL_CONGESTION
3150272458,0,NC
253108577,2,4G_BACKHAUL_CONGESTION
2848229323,1,4G_RAN_CONGESTION
1932625193,0,NC
3816503505,1,4G_RAN_CONGESTION
2734084162,3,3G_BACKHAUL_CONGESTION
233631794,0,NC
2569691043,1,4G_RAN_CONGESTION
1723176386,1,4G_RAN_CONGESTION
2536309684,0,NC
4864592540,0,NC
5082403895,0,NC
4998293229,2,4G_BACKHAUL_CONGESTION
2617151153,1,4G_RAN_CONGESTION
2440120348,0,NC
695826836,2,4G_BACKHAUL_CONGESTION
1288051560,0,NC
2470127069,3,3G_BACKHAUL_CONGESTION
1223835627,2,4G_BACKHAUL_CONGESTION
3528372787,1,4G_RAN_CONGESTION
2092568819,0,NC
2057247679,1,4G_RAN_CONGESTION
423903914,0,NC
2708731025,0,NC
2727060150,2,4G_BACKHAUL_CONGESTION
2395183573,3,3G_BACKHAUL_CONGESTION
2625607006,3,3G_BACKHAUL_CONGESTION
3145021902,0,NC
3530276875,3,3G_BACKHAUL_CONGESTION
3837055137,2,4G_BACKHAUL_CONGESTION
799063021,0,NC
5337507683,1,4G_RAN_CONGESTION
2175019836,3,3G_BACKHAUL_CONGESTION
5230599817,0,NC
4089270555,2,4G_BACKHAUL_CONGESTION
5062773437,3,3G_BACKHAUL_CONGESTION
4287615947,1,4G_RAN_CONGESTION
1893297671,0,NC
809393981,2,4G_BACKHAUL_CONGESTION
501525616,1,4G_RAN_CONGESTION
277389816,2,4G_BACKHAUL_CONGESTION
1751518384,3,3G_BACKHAUL_CONGESTION
523735644,3,3G_BACKHAUL_CONGESTION
1700479139,1,4G_RAN_CONGESTION
2098158566,1,4G_RAN_CONGESTION
1449731001,1,4G_RAN_CONGESTION
5513000328,3,3G_BACKHAUL_CONGESTION
780733818,1,4G_RAN_CONGESTION
4689615788,1,4G_RAN_CONGESTION
4039265330,2,4G_BACKHAUL_CONGESTION
2403260203,3,3G_BACKHAUL_CONGESTION
5030371531,0,NC
4885886582,3,3G_BACKHAUL_CONGESTION
199477560,1,4G_RAN_CONGESTION
4125565423,2,4G_BACKHAUL_CONGESTION
2091378573,3,3G_BACKHAUL_CONGESTION
4351690653,1,4G_RAN_CONGESTION
5092501099,1,4G_RAN_CONGESTION
2895588061,2,4G_BACKHAUL_CONGESTION
3302247201,2,4G_BACKHAUL_CONGESTION
5007268073,3,3G_BACKHAUL_CONGESTION
5432924456,2,4G_BACKHAUL_CONGESTION
1017036431,0,NC
3430917873,3,3G_BACKHAUL_CONGESTION
1686807871,0,NC
908223010,3,3G_BACKHAUL_CONGESTION
4508130564,3,3G_BACKHAUL_CONGESTION
543716397,1,4G_RAN_CONGESTION
3891469411,2,4G_BACKHAUL_CONGESTION
2228584256,3,3G_BACKHAUL_CONGESTION
969002172,2,4G_BACKHAUL_CONGESTION
3015655,1,4G_RAN_CONGESTION
1807598846,1,4G_RAN_CONGESTION
3343400155,3,3G_BACKHAUL_CONGESTION
3955852372,0,NC
5373454894,0,NC
3218166201,2,4G_BACKHAUL_CONGESTION
4978825074,1,4G_RAN_CONGESTION
3970019952,3,3G_BACKHAUL_CONGESTION
2869644778,2,4G_BACKHAUL_CONGESTION
4706135122,0,NC
4287919752,3,3G_BACKHAUL_CONGESTION
3543281527,3,3G_BACKHAUL_CONGESTION
3690271544,3,3G_BACKHAUL_CONGESTION
4138979911,2,4G_BACKHAUL_CONGESTION
3513702011,3,3G_BACKHAUL_CONGESTION
4143247014,2,4G_BACKHAUL_CONGESTION
4398551887,3,3G_BACKHAUL_CONGESTION
111157600,0,NC
599671305,1,4G_RAN_CONGESTION
1285773054,2,4G_BACKHAUL_CONGESTION
4400271490,0,NC
5450315062,0,NC
4451395356,0,NC
5404314182,1,4G_RAN_CONGESTION
220321105,3,3G_BACKHAUL_CONGESTION
3885969985,3,3G_BACKHAUL_CONGESTION
367558662,2,4G_BACKHAUL_CONGESTION
23572751,2,4G_BACKHAUL_CONGESTION
994211408,0,NC
3578548295,0,NC
867696473,3,3G_BACKHAUL_CONGESTION
4361823967,0,NC
3840770770,1,4G_RAN_CONGESTION
2774029990,1,4G_RAN_CONGESTION
1465933118,0,NC
3829644689,1,4G_RAN_CONGESTION
5058487917,0,NC
2900250045,3,3G_BACKHAUL_CONGESTION
1760855861,0,NC
2980315023,0,NC
3496116299,2,4G_BACKHAUL_CONGESTION
3311667357,3,3G_BACKHAUL_CONGESTION
2780229046,1,4G_RAN_CONGESTION
4522297852,1,4G_RAN_CONGESTION
2385923531,0,NC
3452142106,3,3G_BACKHAUL_CONGESTION
72614568,3,3G_BACKHAUL_CONGESTION
1498316888,2,4G_BACKHAUL_CONGESTION
2758495227,1,4G_RAN_CONGESTION
3547478595,2,4G_BACKHAUL_CONGESTION
3495134581,3,3G_BACKHAUL_CONGESTION
3183575756,2,4G_BACKHAUL_CONGESTION
4783764561,3,3G_BACKHAUL_CONGESTION
212747954,1,4G_RAN_CONGESTION
1117413580,3,3G_BACKHAUL_CONGESTION
371881245,2,4G_BACKHAUL_CONGESTION
4917216012,0,NC
5349722689,2,4G_BACKHAUL_CONGESTION
3903887491,1,4G_RAN_CONGESTION
832688089,0,NC
3263857675,2,4G_BACKHAUL_CONGESTION
602680551,1,4G_RAN_CONGESTION
2789658362,1,4G_RAN_CONGESTION
4509057118,0,NC
1977281103,3,3G_BACKHAUL_CONGESTION
3476479009,3,3G_BACKHAUL_CONGESTION
4292730652,2,4G_BACKHAUL_CONGESTION
65909741,0,NC
5054731474,2,4G_BACKHAUL_CONGESTION
3314549234,0,NC
568620728,3,3G_BACKHAUL_CONGESTION
4133757797,2,4G_BACKHAUL_CONGESTION
2061837876,0,NC
2775135188,2,4G_BACKHAUL_CONGESTION
884443011,2,4G_BACKHAUL_CONGESTION
